filename: GalbraithHeat2-23996-2-May_24_1723
subject: 23996
session: 2
date: May_24_1723

Absolute Time,Block,Trial,Color,Trial Time, Phase, Phase Time, Rating
212.855319229,1,4,3,26.1133554478,full,2.15623842552,41
212.886589312,1,4,3,26.1446264365,full,2.187510018,41
212.917836756,1,4,3,26.17587388,full,2.21875746152,41
212.949097783,1,4,3,26.2071355111,full,2.25001939456,41
212.980359414,1,4,3,26.2383971422,full,2.28128132736,41
213.017584309,1,4,3,26.2756226412,full,2.31850682641,41
213.042785477,1,4,3,26.3008219977,full,2.34370527742,41
213.07410748,1,4,3,26.3321443028,full,2.37502788426,41
213.105326851,1,4,3,26.3633642772,full,2.40624816041,41
213.136622894,1,4,3,26.3946603204,full,2.43754450558,41
213.167872752,1,4,3,26.4259113863,full,2.46879587346,41
213.199120498,1,4,3,26.45715883,full,2.50004361873,41
213.230421673,1,4,3,26.4884606085,full,2.53134539747,41
213.261687228,1,4,3,26.5197270694,full,2.56261276384,41
213.292806683,1,4,3,26.5508447126,full,2.59372799238,41
213.324128082,1,4,3,26.5821652068,full,2.62504909001,41
213.355350773,1,4,3,26.6133885016,full,2.65627208282,41
213.386594594,1,4,3,26.6446323227,full,2.68751650793,41
213.417866791,1,4,3,26.6759048209,full,2.71878900612,41
213.449145628,1,4,3,26.7071842616,full,2.75006905058,41
213.480411485,1,4,3,26.7384507225,full,2.78133581323,41
213.511735299,1,4,3,26.7697748388,full,2.81266023149,41
213.542826983,1,4,3,26.8008632017,full,2.84374648123,41
213.574115178,1,4,3,26.8321523021,full,2.87503588363,41
213.605398241,1,4,3,26.8634356672,full,2.90631955047,41
213.636650816,1,4,3,26.8946882426,full,2.93757212581,41
213.667893128,1,4,3,26.9259311582,full,2.96881534345,41
213.699159891,1,4,3,26.9571982229,full,3.00008270983,41
213.730432993,1,4,3,26.9884719283,full,3.03135671723,41
213.761598028,1,4,3,27.0196342471,full,3.06251752679,41
213.792885015,1,4,3,27.0509218383,full,3.09380541975,41
213.824134572,1,4,3,27.0821716967,full,3.12505527819,41
213.855410391,1,4,3,27.113447817,full,3.15633200225,41
213.886641232,1,4,3,27.1446792621,full,3.18756374926,41
213.917909202,1,4,3,27.1759475342,full,3.21883232309,41
213.949211283,1,4,3,27.2072499164,full,3.25013500731,41
213.980362131,1,4,3,27.2383986516,full,3.28128162934,41
214.011656363,1,4,3,27.2696934873,full,3.31257706881,41
214.042882374,1,4,3,27.3009194988,full,3.34380368399,41
214.074145816,1,4,3,27.3321835448,full,3.37506772997,41
214.105429182,1,4,3,27.3634669099,full,3.40635139681,41
214.136791332,1,4,3,27.3948299664,full,3.43771445332,41
214.167986856,1,4,3,27.4260257916,full,3.46891118423,41
214.199107216,1,4,3,27.457143435,full,3.50002671452,41
214.230409598,1,4,3,27.488446723,full,3.53133030445,41
214.261656136,1,4,3,27.519693261,full,3.56257714424,41
214.292886676,1,4,3,27.550924706,full,3.593809193,41
214.324190567,1,4,3,27.5822285975,full,3.62511308468,42
214.355455821,1,4,3,27.6134941529,full,3.65637924359,42
214.386748543,1,4,3,27.6447883849,full,3.68767347559,42
214.417890638,1,4,3,27.6759268567,full,3.71880983445,42
214.449179436,1,4,3,27.7072165608,full,3.75010014232,42
214.480425371,1,4,3,27.7384627969,full,3.78134637838,42
214.511687303,1,4,3,27.7697250319,full,3.8126092169,42
214.542931427,1,4,3,27.8009694568,full,3.84385394375,42
214.57424377,1,4,3,27.8322818005,full,3.87516628765,42
214.605531965,1,4,3,27.8635705991,full,3.90645568981,42
214.636668626,1,4,3,27.8947060523,full,3.93758903001,42
214.667944746,1,4,3,27.9259821726,full,3.96886605606,42
214.699177701,1,4,3,27.9572151271,full,4.0000990103,42
215.230464839,1,4,3,28.4885013597,full,4.53138463944,42
215.261807671,1,4,3,28.5198453988,full,4.56272898032,42
215.293014061,1,4,3,28.5510508837,full,4.59393416345,42
215.324359911,1,4,3,28.5823958286,full,4.62527880631,42
215.355507741,1,4,3,28.6135436581,full,4.65642633382,42
215.38682914,1,4,3,28.6448656614,full,4.68774863915,42
215.418062397,1,4,3,28.6760989174,full,4.71898159338,42
215.449292634,1,4,3,28.7073294569,full,4.75021243468,42
215.480593507,1,4,3,28.73863033,full,4.78151391121,42
215.511741638,1,4,3,28.7697790649,full,4.81266294816,42
215.542983347,1,4,3,28.8010195657,full,4.84390224167,42
215.574266108,1,4,3,28.8323029308,full,4.87518560677,42
215.605516268,1,4,3,28.8635536949,full,4.90643788013,42
215.636746808,1,4,3,28.8947845362,full,4.93766902317,42
215.668029267,1,4,3,28.9260675993,full,4.96895208652,42
215.699308105,1,4,3,28.9573467383,full,5.00023182924,42
215.730440237,1,4,3,28.9884764561,full,5.03135973588,42
215.761749864,1,4,3,29.0197866869,full,5.06267087208,42
215.79298795,1,4,3,29.0510250747,full,5.0939089579,42
215.824255317,1,4,3,29.082292441,full,5.12517662626,42
215.85553023,1,4,3,29.1135682596,full,5.15645274683,42
215.886765599,1,4,3,29.1448042325,full,5.18768902146,42
215.918053793,1,4,3,29.1760927292,full,5.21897751815,42
215.949216414,1,4,3,29.2072526333,full,5.25013621477,42
215.980510948,1,4,3,29.2385480728,full,5.28143165424,42
216.011754166,1,4,3,29.2697915921,full,5.31267547538,42
216.043014589,1,4,3,29.3010523177,full,5.34393650293,42
216.07425992,1,4,3,29.3322976483,full,5.37518183351,42
216.105557774,1,4,3,29.3635958044,full,5.40648029163,42
216.136816991,1,4,3,29.3948556245,full,5.43774041324,42
216.167986252,1,4,3,29.4260224712,full,5.46890575066,42
216.199256335,1,4,3,29.4572931582,full,5.50017704139,42
216.230494421,1,4,3,29.4885318477,full,5.53141573095,42
216.261782314,1,4,3,29.5198197407,full,5.56270392588,42
216.293006213,1,4,3,29.5510445447,full,5.59392963559,42
216.324314632,1,4,3,29.5823526625,full,5.6252374514,42
216.355603129,1,4,3,29.6136417629,full,5.65652655181,42
216.386728621,1,4,3,29.6447651417,full,5.68764842115,42
216.418031305,1,4,3,29.6760681276,full,5.71895201085,42
216.449269995,1,4,3,29.7073071192,full,5.75019100239,42
216.480539776,1,4,3,29.7385772024,full,5.78146168939,42
216.511797181,1,4,3,29.7698349091,full,5.81271909433,42
216.543057001,1,4,3,29.801095031,full,5.84397951793,42
216.574374174,1,4,3,29.8324131102,full,5.87529820087,42
216.605536191,1,4,3,29.8635724103,full,5.90645568981,42
216.636784842,1,4,3,29.894821665,full,5.93770554848,42
216.668030777,1,4,3,29.9260679013,full,5.96895178454,42
216.699298445,1,4,3,29.9573361732,full,6.00022035837,42
216.730548002,1,4,3,29.9885863336,full,6.03147082077,42
216.761815972,1,4,3,30.0198546057,full,6.06273969635,42
216.793112921,1,4,3,30.0511518563,full,6.094036947,42
216.824263467,1,4,3,30.0822999878,full,6.1251829653,42
216.85557581,1,4,3,30.1136126332,full,6.15649621468,42
216.886792766,1,4,3,30.1448298907,full,6.18771377415,42
216.91807915,1,4,3,30.1761183874,full,6.21900287457,42
216.949355874,1,4,3,30.2073936022,full,6.25027808943,42
216.980581584,1,4,3,30.2386199157,full,6.28150470462,42
217.017809196,1,4,3,30.2758475277,full,6.31873231661,42
217.043019117,1,4,3,30.3010553364,full,6.34393861587,42
217.074307614,1,4,3,30.3323444368,full,6.37522801827,42
217.105565623,1,4,3,30.3636030492,full,6.40648693242,42
217.136814877,1,4,3,30.3948523039,full,6.43773648911,42
217.168077414,1,4,3,30.4261154444,full,6.46899993136,42
217.199335725,1,4,3,30.4573740568,full,6.50025884574,42
217.230616977,1,4,3,30.4886559127,full,6.5315407014,42
217.26178805,1,4,3,30.5198242685,full,6.56270754826,42
217.293045756,1,4,3,30.5510843904,full,6.59396857559,42
217.324295615,1,4,3,30.5823318339,full,6.62521541538,42
217.355595281,1,4,3,30.6136324052,full,6.65651628841,42
217.386811331,1,4,3,30.6448484552,full,6.68773233844,42
217.418027079,1,4,3,30.6760648072,full,6.71894929418,42
217.449365383,1,4,3,30.7074034128,full,6.75028820173,42
217.480546417,1,4,3,30.7385826358,full,6.7814659155,42
217.511840649,1,4,3,30.7698777735,full,6.81276135496,42
217.543067868,1,4,3,30.8011049924,full,6.84398887563,42
217.574367835,1,4,3,30.8324055637,full,6.87529005064,42
217.605623731,1,4,3,30.8636617612,full,6.90654594637,42
217.636857289,1,4,3,30.8948953191,full,6.93778010807,42
217.668145484,1,4,3,30.9261841178,full,6.96906920848,42
217.699329838,1,4,3,30.9573663594,full,7.00024963892,42
217.730600827,1,4,3,30.9886379519,full,7.03152183513,42
217.750112217,1,4,3,31.0081493414,full,7.05103322491,42
217.76675321,1,4,3,31.024790033,full,7.06767361448,42
217.797922472,1,4,3,31.0559595965,full,7.09884317801,42
217.82920312,1,4,3,31.0872405467,full,7.13012442994,42
217.860474411,1,4,3,31.1185124412,full,7.16139662615,42
217.891755663,1,4,3,31.1497939951,full,7.19267878379,42
217.922907718,1,4,3,31.1809442393,full,7.22382751899,42
217.954191084,1,4,3,31.2122282081,full,7.25511178956,42
